Ref number,Carbon precursors,Sample name,Sbet (m2g-1),Vtotal (cm3g-1),Vmicro (cm3g-1),P (bar),T (K),C (%),O (%),N (%),Uptake (mmolg-1),DOI,Year,Title
48,Lignin,PK-1-PU,1755.0,0.78,0.71,0.15,298.0,84.13,7.56,3.12,1.16,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-2-PU,1977.0,0.93,0.85,0.15,298.0,79.37,12.44,1.69,0.74,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.25-HU,1279.0,0.57,0.48,0.15,298.0,81.36,10.75,2.96,1.44,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.5-HU,1506.0,0.66,0.58,0.15,298.0,80.93,9.98,1.59,1.33,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-1-HU,1664.0,0.72,0.65,0.15,298.0,77.16,8.11,1.96,1.19,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-2-HU,2126.0,0.97,0.89,0.15,298.0,73.01,15.08,1.34,0.84,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,HU-PK-0.25,1009.0,0.57,0.39,0.15,298.0,78.44,13.64,1.31,0.92,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.25,1117.0,0.49,0.42,1.0,323.0,73.16,11.29,,2.03,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.5,1404.0,0.64,0.53,1.0,323.0,74.42,14.13,,2.05,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-1,1726.0,0.71,0.65,1.0,323.0,78.19,11.91,,2.29,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-2,1986.0,0.85,0.8,1.0,323.0,72.23,16.36,,2.18,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.25-PU,1125.0,0.51,0.44,1.0,323.0,81.83,8.14,2.97,2.75,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.5-PU,1445.0,0.65,0.55,1.0,323.0,83.95,9.22,3.87,2.9,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-1-PU,1755.0,0.78,0.71,1.0,323.0,84.13,7.56,3.12,2.69,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-2-PU,1977.0,0.93,0.85,1.0,323.0,79.37,12.44,1.69,1.85,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.25-HU,1279.0,0.57,0.48,1.0,323.0,81.36,10.75,2.96,2.97,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.5-HU,1506.0,0.66,0.58,1.0,323.0,80.93,9.98,1.59,2.63,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-1-HU,1664.0,0.72,0.65,1.0,323.0,77.16,8.11,1.96,2.57,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-2-HU,2126.0,0.97,0.89,1.0,323.0,73.01,15.08,1.34,2.25,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,HU-PK-0.25,1009.0,0.57,0.39,1.0,323.0,78.44,13.64,1.31,2.28,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.25,1117.0,0.49,0.42,0.15,323.0,73.16,11.29,,0.39,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.5,1404.0,0.64,0.53,0.15,323.0,74.42,14.13,,0.37,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-1,1726.0,0.71,0.65,0.15,323.0,78.19,11.91,,0.42,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-2,1986.0,0.85,0.8,0.15,323.0,72.23,16.36,,0.42,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.25-PU,1125.0,0.51,0.44,0.15,323.0,81.83,8.14,2.97,0.63,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.5-PU,1445.0,0.65,0.55,0.15,323.0,83.95,9.22,3.87,0.6,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-1-PU,1755.0,0.78,0.71,0.15,323.0,84.13,7.56,3.12,0.54,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-2-PU,1977.0,0.93,0.85,0.15,323.0,79.37,12.44,1.69,0.37,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.25-HU,1279.0,0.57,0.48,0.15,323.0,81.36,10.75,2.96,0.63,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-0.5-HU,1506.0,0.66,0.58,0.15,323.0,80.93,9.98,1.59,0.51,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-1-HU,1664.0,0.72,0.65,0.15,323.0,77.16,8.11,1.96,0.47,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,PK-2-HU,2126.0,0.97,0.89,0.15,323.0,73.01,15.08,1.34,0.38,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
48,Lignin,HU-PK-0.25,1009.0,0.57,0.39,0.15,323.0,78.44,13.64,1.31,0.41,https://doi.org/10.1016/j.carbon.2024.119530,2024,Preparation of lignin-based porous carbon through thermochemical activation and nitrogen doping for CO2 selective adsorption
49,Macadamia nutshells,C,333.2,0.16,0.13,0.15,273.0,,,,1.48,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K1K0,764.1,0.32,0.29,0.15,273.0,,,,1.99,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K1K5,1117.1,0.48,0.43,0.15,273.0,,,,2.03,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K1K10,982.3,0.42,0.37,0.15,273.0,,,,2.07,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K3K0,1001.4,0.41,0.39,0.15,273.0,,,,2.21,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K3K5,1509.6,0.64,0.58,0.15,273.0,,,,2.15,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K3K10,1521.3,0.65,0.59,0.15,273.0,,,,1.98,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K5K0,1295.1,0.54,0.5,0.15,273.0,,,,2.05,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K5K5,1675.7,0.71,0.65,0.15,273.0,,,,1.97,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K5K10,1556.7,0.65,0.6,0.15,273.0,,,,2.08,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K0K5,392.9,0.19,0.15,0.15,273.0,,,,1.5,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K3N5,1046.5,0.47,0.4,0.15,273.0,,,,2.1,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,C,333.2,0.16,0.13,0.15,298.0,,,,0.04,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K1K0,764.1,0.32,0.29,0.15,298.0,,,,1.14,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K1K5,1117.1,0.48,0.43,0.15,298.0,,,,1.1,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K1K10,982.3,0.42,0.37,0.15,298.0,,,,1.13,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K3K0,1001.4,0.41,0.39,0.15,298.0,,,,1.21,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K3K5,1509.6,0.64,0.58,0.15,298.0,,,,1.1,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K3K10,1521.3,0.65,0.59,0.15,298.0,,,,1.12,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K5K0,1295.1,0.54,0.5,0.15,298.0,,,,1.11,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K5K5,1675.7,0.71,0.65,0.15,298.0,,,,1.02,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K5K10,1556.7,0.65,0.6,0.15,298.0,,,,1.07,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K0K5,392.9,0.19,0.15,0.15,298.0,,,,0.04,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K3N5,1046.5,0.47,0.4,0.15,298.0,,,,1.2,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,C,333.2,0.16,0.13,1.0,273.0,,,,3.12,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K1K0,764.1,0.32,0.29,1.0,273.0,,,,4.44,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K1K5,1117.1,0.48,0.43,1.0,273.0,,,,5.35,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K1K10,982.3,0.42,0.37,1.0,273.0,,,,5.18,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K3K0,1001.4,0.41,0.39,1.0,273.0,,,,5.34,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K3K5,1509.6,0.64,0.58,1.0,273.0,,,,6.48,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K3K10,1521.3,0.65,0.59,1.0,273.0,,,,6.02,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K5K0,1295.1,0.54,0.5,1.0,273.0,,,,5.69,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K5K5,1675.7,0.71,0.65,1.0,273.0,,,,6.29,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K5K10,1556.7,0.65,0.6,1.0,273.0,,,,6.42,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K0K5,392.9,0.19,0.15,1.0,273.0,,,,3.07,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K3N5,1046.5,0.47,0.4,1.0,273.0,,,,5.53,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,C,333.2,0.16,0.13,1.0,298.0,,,,0.1,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
49,Macadamia nutshells,K1K0,764.1,0.32,0.29,1.0,298.0,,,,3.18,https://doi.org/10.1016/j.seppur.2023.125188,2024,"KCl-assisted activation of macadamia nut shell-derived carbon: Unveiling enhanced pore structure, adsorption and supercapacitor performance"
